gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4605298036	a564010e-a964-4b71-b87e-30ce2109ff89	BR:TraditionProject:Fish: Sambaqui da Ilha do Corisco III_48	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla			GENUS	Crenicichla Heckel, 1840	Crenicichla		BR	Sambaqui da Ilha do Corisco III	Paraná	PRESENT		efe6e324-c6aa-4ed0-9693-80e7ba5bab12	-25.413333	-48.726944											2370916		HUMAN_OBSERVATION							CC_BY_NC_4_0	TRADITION Project European Research Council (ERC) European Union’s Horizon 2020 (No 817911)				2025-02-01T00:00:05.862Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE
4605297756	a564010e-a964-4b71-b87e-30ce2109ff89	BR:TraditionProject:Fish: Sambaqui do Chapéu_48	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla			GENUS	Crenicichla Heckel, 1840	Crenicichla		BR	Sambaqui do Chapéu	Paraná	PRESENT		efe6e324-c6aa-4ed0-9693-80e7ba5bab12	-25.850278	-48.731667											2370916		HUMAN_OBSERVATION							CC_BY_NC_4_0	TRADITION Project European Research Council (ERC) European Union’s Horizon 2020 (No 817911)				2025-02-01T00:00:05.830Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE
4605295871	a564010e-a964-4b71-b87e-30ce2109ff89	BR:TraditionProject:Fish: Sambaqui Luiz Paulo_48	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla			GENUS	Crenicichla Heckel, 1840	Crenicichla		BR	Sambaqui Luiz Paulo	Paraná	PRESENT		efe6e324-c6aa-4ed0-9693-80e7ba5bab12	-25.840556	-48.725278											2370916		HUMAN_OBSERVATION							CC_BY_NC_4_0	TRADITION Project European Research Council (ERC) European Union’s Horizon 2020 (No 817911)				2025-02-01T00:00:05.689Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE
4605294831	a564010e-a964-4b71-b87e-30ce2109ff89	BR:TraditionProject:Fish: Sambaqui do Emboguaçu III_48	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla			GENUS	Crenicichla Heckel, 1840	Crenicichla		BR	Sambaqui do Emboguaçu III	Paraná	PRESENT		efe6e324-c6aa-4ed0-9693-80e7ba5bab12	-25.530278	-48.5425											2370916		HUMAN_OBSERVATION							CC_BY_NC_4_0	TRADITION Project European Research Council (ERC) European Union’s Horizon 2020 (No 817911)				2025-02-01T00:00:05.633Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE
4605294468	a564010e-a964-4b71-b87e-30ce2109ff89	BR:TraditionProject:Fish: Sambaqui do Porto Boguaçu_48	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla			GENUS	Crenicichla Heckel, 1840	Crenicichla		BR	Sambaqui do Porto Boguaçu	Paraná	PRESENT		efe6e324-c6aa-4ed0-9693-80e7ba5bab12	-25.935	-48.646389											2370916		HUMAN_OBSERVATION							CC_BY_NC_4_0	TRADITION Project European Research Council (ERC) European Union’s Horizon 2020 (No 817911)				2025-02-01T00:00:05.609Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE
4605294406	a564010e-a964-4b71-b87e-30ce2109ff89	BR:TraditionProject:Fish: Sambaqui Barra do Rio da Praia_48	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla			GENUS	Crenicichla Heckel, 1840	Crenicichla		BR	Sambaqui Barra do Rio da Praia	Paraná	PRESENT		efe6e324-c6aa-4ed0-9693-80e7ba5bab12	-25.919444	-48.628611											2370916		HUMAN_OBSERVATION							CC_BY_NC_4_0	TRADITION Project European Research Council (ERC) European Union’s Horizon 2020 (No 817911)				2025-02-01T00:00:05.606Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE
4605294400	a564010e-a964-4b71-b87e-30ce2109ff89	BR:TraditionProject:Fish: Sambaqui do Maciel_48	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla			GENUS	Crenicichla Heckel, 1840	Crenicichla		BR	Sambaqui do Maciel	Paraná	PRESENT		efe6e324-c6aa-4ed0-9693-80e7ba5bab12	-25.551667	-48.390556											2370916		HUMAN_OBSERVATION							CC_BY_NC_4_0	TRADITION Project European Research Council (ERC) European Union’s Horizon 2020 (No 817911)				2025-02-01T00:00:05.605Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE
4605294202	a564010e-a964-4b71-b87e-30ce2109ff89	BR:TraditionProject:Fish: 075 - Sambaqui do Otacílio_48	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla			GENUS	Crenicichla Heckel, 1840	Crenicichla		BR	075 - Sambaqui do Otacílio	Paraná	PRESENT		efe6e324-c6aa-4ed0-9693-80e7ba5bab12	-25.299444	-48.320833											2370916		HUMAN_OBSERVATION							CC_BY_NC_4_0	TRADITION Project European Research Council (ERC) European Union’s Horizon 2020 (No 817911)				2025-02-01T00:00:05.589Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE
4605293620	a564010e-a964-4b71-b87e-30ce2109ff89	BR:TraditionProject:Fish: 034 - Sambaqui do Rio Sebui_48	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla			GENUS	Crenicichla Heckel, 1840	Crenicichla		BR	034 - Sambaqui do Rio Sebui	Paraná	PRESENT		efe6e324-c6aa-4ed0-9693-80e7ba5bab12	-25.298889	-48.233889											2370916		HUMAN_OBSERVATION							CC_BY_NC_4_0	TRADITION Project European Research Council (ERC) European Union’s Horizon 2020 (No 817911)				2025-02-01T00:00:05.546Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE
4605293528	a564010e-a964-4b71-b87e-30ce2109ff89	BR:TraditionProject:Fish: Sambaqui M-3_48	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla			GENUS	Crenicichla Heckel, 1840	Crenicichla		BR	Sambaqui M-3	Paraná	PRESENT		efe6e324-c6aa-4ed0-9693-80e7ba5bab12	-25.516389	-48.523611											2370916		HUMAN_OBSERVATION							CC_BY_NC_4_0	TRADITION Project European Research Council (ERC) European Union’s Horizon 2020 (No 817911)				2025-02-01T00:00:05.533Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE
4605292233	a564010e-a964-4b71-b87e-30ce2109ff89	BR:TraditionProject:Fish: Sambaqui Cabeceiras do Boguaçu_48	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla			GENUS	Crenicichla Heckel, 1840	Crenicichla		BR	Sambaqui Cabeceiras do Boguaçu	Paraná	PRESENT		efe6e324-c6aa-4ed0-9693-80e7ba5bab12	-25.962778	-48.683056											2370916		HUMAN_OBSERVATION							CC_BY_NC_4_0	TRADITION Project European Research Council (ERC) European Union’s Horizon 2020 (No 817911)				2025-02-01T00:00:05.427Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE
4605291650	a564010e-a964-4b71-b87e-30ce2109ff89	BR:TraditionProject:Fish: Sambaqui Barra Velha_48	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla			GENUS	Crenicichla Heckel, 1840	Crenicichla		BR	Sambaqui Barra Velha	Paraná	PRESENT		efe6e324-c6aa-4ed0-9693-80e7ba5bab12	-25.938056	-48.64											2370916		HUMAN_OBSERVATION							CC_BY_NC_4_0	TRADITION Project European Research Council (ERC) European Union’s Horizon 2020 (No 817911)				2025-02-01T00:00:05.375Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE
4605291270	a564010e-a964-4b71-b87e-30ce2109ff89	BR:TraditionProject:Fish: 047 - Sambaqui do Porto (Rio) do Mendes_48	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla			GENUS	Crenicichla Heckel, 1840	Crenicichla		BR	047 - Sambaqui do Porto (Rio) do Mendes	Paraná	PRESENT		efe6e324-c6aa-4ed0-9693-80e7ba5bab12	-25.411944	-48.321944											2370916		HUMAN_OBSERVATION							CC_BY_NC_4_0	TRADITION Project European Research Council (ERC) European Union’s Horizon 2020 (No 817911)				2025-02-01T00:00:05.343Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE
4605290853	a564010e-a964-4b71-b87e-30ce2109ff89	BR:TraditionProject:Fish: Sambaqui do Emboguaçu-Mirim I_48	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla			GENUS	Crenicichla Heckel, 1840	Crenicichla		BR	Sambaqui do Emboguaçu-Mirim I	Paraná	PRESENT		efe6e324-c6aa-4ed0-9693-80e7ba5bab12	-25.532778	-48.562778											2370916		HUMAN_OBSERVATION							CC_BY_NC_4_0	TRADITION Project European Research Council (ERC) European Union’s Horizon 2020 (No 817911)				2025-02-01T00:00:05.316Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE
4605289275	a564010e-a964-4b71-b87e-30ce2109ff89	BR:TraditionProject:Fish: Sambaqui da Ilha das Rosas_48	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla			GENUS	Crenicichla Heckel, 1840	Crenicichla		BR	Sambaqui da Ilha das Rosas	Paraná	PRESENT		efe6e324-c6aa-4ed0-9693-80e7ba5bab12	-25.418611	-48.661667											2370916		HUMAN_OBSERVATION							CC_BY_NC_4_0	TRADITION Project European Research Council (ERC) European Union’s Horizon 2020 (No 817911)				2025-02-01T00:00:05.275Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE
4605289091	a564010e-a964-4b71-b87e-30ce2109ff89	BR:TraditionProject:Fish: Sambaqui do Rio Descoberto VI_48	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla			GENUS	Crenicichla Heckel, 1840	Crenicichla		BR	Sambaqui do Rio Descoberto VI	Paraná	PRESENT		efe6e324-c6aa-4ed0-9693-80e7ba5bab12	-25.890278	-48.704167											2370916		HUMAN_OBSERVATION							CC_BY_NC_4_0	TRADITION Project European Research Council (ERC) European Union’s Horizon 2020 (No 817911)				2025-02-01T00:00:05.265Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE
4605286700	a564010e-a964-4b71-b87e-30ce2109ff89	BR:TraditionProject:Fish: Sambaqui Ilha do Barbosa_48	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla			GENUS	Crenicichla Heckel, 1840	Crenicichla		BR	Sambaqui Ilha do Barbosa	Paraná	PRESENT		efe6e324-c6aa-4ed0-9693-80e7ba5bab12	-25.490556	-48.739444											2370916		HUMAN_OBSERVATION							CC_BY_NC_4_0	TRADITION Project European Research Council (ERC) European Union’s Horizon 2020 (No 817911)				2025-02-01T00:00:04.946Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE
4605286535	a564010e-a964-4b71-b87e-30ce2109ff89	BR:TraditionProject:Fish: Sambaqui do Cubatãozinho II (Guaratuba)_48	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla			GENUS	Crenicichla Heckel, 1840	Crenicichla		BR	Sambaqui do Cubatãozinho II (Guaratuba)	Paraná	PRESENT		efe6e324-c6aa-4ed0-9693-80e7ba5bab12	-25.771389	-48.735278											2370916		HUMAN_OBSERVATION							CC_BY_NC_4_0	TRADITION Project European Research Council (ERC) European Union’s Horizon 2020 (No 817911)				2025-02-01T00:00:04.939Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE
4605283899	a564010e-a964-4b71-b87e-30ce2109ff89	BR:TraditionProject:Fish: 017 - Sambaqui da Caldeira_48	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla			GENUS	Crenicichla Heckel, 1840	Crenicichla		BR	017 - Sambaqui da Caldeira	Paraná	PRESENT		efe6e324-c6aa-4ed0-9693-80e7ba5bab12	-25.333056	-48.215											2370916		HUMAN_OBSERVATION							CC_BY_NC_4_0	TRADITION Project European Research Council (ERC) European Union’s Horizon 2020 (No 817911)				2025-02-01T00:00:04.740Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE
4605283798	a564010e-a964-4b71-b87e-30ce2109ff89	BR:TraditionProject:Fish: Sambaqui do Macedo_48	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla			GENUS	Crenicichla Heckel, 1840	Crenicichla		BR	Sambaqui do Macedo	Paraná	PRESENT		efe6e324-c6aa-4ed0-9693-80e7ba5bab12	-25.550833	-48.6225											2370916		HUMAN_OBSERVATION							CC_BY_NC_4_0	TRADITION Project European Research Council (ERC) European Union’s Horizon 2020 (No 817911)				2025-02-01T00:00:04.733Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE
4605283601	a564010e-a964-4b71-b87e-30ce2109ff89	BR:TraditionProject:Fish: Sambaqui Monte Alegre_48	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla			GENUS	Crenicichla Heckel, 1840	Crenicichla		BR	Sambaqui Monte Alegre	Paraná	PRESENT		efe6e324-c6aa-4ed0-9693-80e7ba5bab12	-25.843056	-48.726944											2370916		HUMAN_OBSERVATION							CC_BY_NC_4_0	TRADITION Project European Research Council (ERC) European Union’s Horizon 2020 (No 817911)				2025-02-01T00:00:04.719Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE
4605283037	a564010e-a964-4b71-b87e-30ce2109ff89	BR:TraditionProject:Fish: 052 - Sambaqui do Furado Grande_48	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla			GENUS	Crenicichla Heckel, 1840	Crenicichla		BR	052 - Sambaqui do Furado Grande	Paraná	PRESENT		efe6e324-c6aa-4ed0-9693-80e7ba5bab12	-25.345833	-48.306389											2370916		HUMAN_OBSERVATION							CC_BY_NC_4_0	TRADITION Project European Research Council (ERC) European Union’s Horizon 2020 (No 817911)				2025-02-01T00:00:04.675Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE
4605282686	a564010e-a964-4b71-b87e-30ce2109ff89	BR:TraditionProject:Fish: Sambaqui Touvatinga II_48	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla			GENUS	Crenicichla Heckel, 1840	Crenicichla		BR	Sambaqui Touvatinga II	Paraná	PRESENT		efe6e324-c6aa-4ed0-9693-80e7ba5bab12	-25.819444	-48.716111											2370916		HUMAN_OBSERVATION							CC_BY_NC_4_0	TRADITION Project European Research Council (ERC) European Union’s Horizon 2020 (No 817911)				2025-02-01T00:00:04.641Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE
4605282509	a564010e-a964-4b71-b87e-30ce2109ff89	BR:TraditionProject:Fish: Sambaqui Porto Angelino_48	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla			GENUS	Crenicichla Heckel, 1840	Crenicichla		BR	Sambaqui Porto Angelino	Paraná	PRESENT		efe6e324-c6aa-4ed0-9693-80e7ba5bab12	-25.942778	-48.595											2370916		HUMAN_OBSERVATION							CC_BY_NC_4_0	TRADITION Project European Research Council (ERC) European Union’s Horizon 2020 (No 817911)				2025-02-01T00:00:04.631Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE
4605282190	a564010e-a964-4b71-b87e-30ce2109ff89	BR:TraditionProject:Fish: Sambaqui Porto do Artur Ramos_48	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla			GENUS	Crenicichla Heckel, 1840	Crenicichla		BR	Sambaqui Porto do Artur Ramos	Paraná	PRESENT		efe6e324-c6aa-4ed0-9693-80e7ba5bab12	-25.848056	-48.726111											2370916		HUMAN_OBSERVATION							CC_BY_NC_4_0	TRADITION Project European Research Council (ERC) European Union’s Horizon 2020 (No 817911)				2025-02-01T00:00:04.603Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE
4605282118	a564010e-a964-4b71-b87e-30ce2109ff89	BR:TraditionProject:Fish: Sambaqui do Morro Grande_48	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla			GENUS	Crenicichla Heckel, 1840	Crenicichla		BR	Sambaqui do Morro Grande	Paraná	PRESENT		efe6e324-c6aa-4ed0-9693-80e7ba5bab12	-25.925833	-48.722778											2370916		HUMAN_OBSERVATION							CC_BY_NC_4_0	TRADITION Project European Research Council (ERC) European Union’s Horizon 2020 (No 817911)				2025-02-01T00:00:04.599Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE
4605281869	a564010e-a964-4b71-b87e-30ce2109ff89	BR:TraditionProject:Fish: Sambaqui do Rio Descoberto IV_48	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla			GENUS	Crenicichla Heckel, 1840	Crenicichla		BR	Sambaqui do Rio Descoberto IV	Paraná	PRESENT		efe6e324-c6aa-4ed0-9693-80e7ba5bab12	-25.897778	-48.706944											2370916		HUMAN_OBSERVATION							CC_BY_NC_4_0	TRADITION Project European Research Council (ERC) European Union’s Horizon 2020 (No 817911)				2025-02-01T00:00:04.573Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE
4605281490	a564010e-a964-4b71-b87e-30ce2109ff89	BR:TraditionProject:Fish: Sambaqui do Rio Parati II_48	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla			GENUS	Crenicichla Heckel, 1840	Crenicichla		BR	Sambaqui do Rio Parati II	Paraná	PRESENT		efe6e324-c6aa-4ed0-9693-80e7ba5bab12	-25.806667	-48.625556											2370916		HUMAN_OBSERVATION							CC_BY_NC_4_0	TRADITION Project European Research Council (ERC) European Union’s Horizon 2020 (No 817911)				2025-02-01T00:00:04.536Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE
4605280977	a564010e-a964-4b71-b87e-30ce2109ff89	BR:TraditionProject:Fish: Sambaqui Anunciata II_48	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla			GENUS	Crenicichla Heckel, 1840	Crenicichla		BR	Sambaqui Anunciata II	Paraná	PRESENT		efe6e324-c6aa-4ed0-9693-80e7ba5bab12	-25.818611	-48.753611											2370916		HUMAN_OBSERVATION							CC_BY_NC_4_0	TRADITION Project European Research Council (ERC) European Union’s Horizon 2020 (No 817911)				2025-02-01T00:00:04.472Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE
4605280611	a564010e-a964-4b71-b87e-30ce2109ff89	BR:TraditionProject:Fish: Sambaqui do Rio Preto V_48	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla			GENUS	Crenicichla Heckel, 1840	Crenicichla		BR	Sambaqui do Rio Preto V	Paraná	PRESENT		efe6e324-c6aa-4ed0-9693-80e7ba5bab12	-25.804167	-48.731667											2370916		HUMAN_OBSERVATION							CC_BY_NC_4_0	TRADITION Project European Research Council (ERC) European Union’s Horizon 2020 (No 817911)				2025-02-01T00:00:04.440Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE
4605280233	a564010e-a964-4b71-b87e-30ce2109ff89	BR:TraditionProject:Fish: Sambaqui do Rio Preto VI_48	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla			GENUS	Crenicichla Heckel, 1840	Crenicichla		BR	Sambaqui do Rio Preto VI	Paraná	PRESENT		efe6e324-c6aa-4ed0-9693-80e7ba5bab12	-25.805556	-48.734167											2370916		HUMAN_OBSERVATION							CC_BY_NC_4_0	TRADITION Project European Research Council (ERC) European Union’s Horizon 2020 (No 817911)				2025-02-01T00:00:04.385Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE
4605279445	a564010e-a964-4b71-b87e-30ce2109ff89	BR:TraditionProject:Fish: Sambaqui do Rio Descoberto I_48	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla			GENUS	Crenicichla Heckel, 1840	Crenicichla		BR	Sambaqui do Rio Descoberto I	Paraná	PRESENT		efe6e324-c6aa-4ed0-9693-80e7ba5bab12	-25.907222	-48.711667											2370916		HUMAN_OBSERVATION							CC_BY_NC_4_0	TRADITION Project European Research Council (ERC) European Union’s Horizon 2020 (No 817911)				2025-02-01T00:00:04.274Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE
4605278934	a564010e-a964-4b71-b87e-30ce2109ff89	BR:TraditionProject:Fish: Sambaqui da Ilha do Teixeira_48	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla			GENUS	Crenicichla Heckel, 1840	Crenicichla		BR	Sambaqui da Ilha do Teixeira	Paraná	PRESENT		efe6e324-c6aa-4ed0-9693-80e7ba5bab12	-25.499444	-48.649444											2370916		HUMAN_OBSERVATION							CC_BY_NC_4_0	TRADITION Project European Research Council (ERC) European Union’s Horizon 2020 (No 817911)				2025-02-01T00:00:04.198Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE
4605278669	a564010e-a964-4b71-b87e-30ce2109ff89	BR:TraditionProject:Fish: Sambaqui do Rio do Meio (Antonina)_48	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla			GENUS	Crenicichla Heckel, 1840	Crenicichla		BR	Sambaqui do Rio do Meio (Antonina)	Paraná	PRESENT		efe6e324-c6aa-4ed0-9693-80e7ba5bab12	-25.362222	-48.758333											2370916		HUMAN_OBSERVATION							CC_BY_NC_4_0	TRADITION Project European Research Council (ERC) European Union’s Horizon 2020 (No 817911)				2025-02-01T00:00:04.160Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE
4605277931	a564010e-a964-4b71-b87e-30ce2109ff89	BR:TraditionProject:Fish: Sambaqui do Rio São Joãozinho II_48	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla			GENUS	Crenicichla Heckel, 1840	Crenicichla		BR	Sambaqui do Rio São Joãozinho II	Paraná	PRESENT		efe6e324-c6aa-4ed0-9693-80e7ba5bab12	-25.886944	-48.729722											2370916		HUMAN_OBSERVATION							CC_BY_NC_4_0	TRADITION Project European Research Council (ERC) European Union’s Horizon 2020 (No 817911)				2025-02-01T00:00:04.052Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE
4605277707	a564010e-a964-4b71-b87e-30ce2109ff89	BR:TraditionProject:Fish: Sambaqui do Veríssimo III_48	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla			GENUS	Crenicichla Heckel, 1840	Crenicichla		BR	Sambaqui do Veríssimo III	Paraná	PRESENT		efe6e324-c6aa-4ed0-9693-80e7ba5bab12	-25.559444	-48.623889											2370916		HUMAN_OBSERVATION							CC_BY_NC_4_0	TRADITION Project European Research Council (ERC) European Union’s Horizon 2020 (No 817911)				2025-02-01T00:00:04.033Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE
