"gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family.x","genus","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue","scientific_name","species_gbif","status_ref","valid_as_ref","valid_as_ref_habitat","family_ref","genus_ref","status_fb","family_fb","genus_fb","valid_as_fb"
4029830856,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/14867","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla iguassuensis Haseman, 1911","Crenicichla iguassuensis","Haseman, 1911","BR","Rio Capanema","ParanÃ¡","PRESENT",4,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-25.878611,-53.585833,NA,NA,NA,NA,NA,NA,"2013-02-12",12,2,2013,2370942,2370942,"PRESERVED_SPECIMEN","UEM","NUP","14867",NA,"Weferson JÃºnio da GraÃ§a",2013-10-24,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Weferson JÃºnio da GraÃ§a",NA,NA,2025-05-31 01:24:37.225,NA,"COORDINATE_ROUNDED;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla iguassuensis Haseman 1911","Crenicichla iguassuensis","Valid","Crenicichla iguassuensis Haseman 1911","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla iguassuensis"
4029830658,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/14892","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla jupiaensis Britski & Luengo, 1968","Crenicichla jupiaensis","Britski & Luengo, 1968","BR","Rio Piquiri","ParanÃ¡","PRESENT",1,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-24.948333,-52.596944,NA,NA,NA,NA,NA,NA,"2012-09-12",12,9,2012,2370917,2370917,"PRESERVED_SPECIMEN","UEM","NUP","14892",NA,"Weferson JÃºnio da GraÃ§a",2013-10-25,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Wladimir Pavan Margarido",NA,NA,2025-05-31 01:24:37.301,NA,"COORDINATE_ROUNDED;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla jupiaensis Britski & Luengo 1968","Crenicichla jupiaensis","Valid","Crenicichla jupiaensis Britski & Luengo 1968","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla jupiaensis"
4029830657,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/14891","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla jaguarensis Haseman, 1911","Crenicichla jaguarensis","Haseman, 1911","BR","Rio Piquiri","ParanÃ¡","PRESENT",3,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-24.948333,-52.596944,NA,NA,NA,NA,NA,NA,"2012-09-12",12,9,2012,2370980,2370980,"PRESERVED_SPECIMEN","UEM","NUP","14891",NA,"Weferson JÃºnio da GraÃ§a",2013-10-25,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Wladimir Pavan Margarido",NA,NA,2025-05-31 01:24:37.301,NA,"COORDINATE_ROUNDED;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla jaguarensis Haseman 1911","Crenicichla jaguarensis","Valid","Crenicichla jaguarensis Haseman 1911","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla jaguarensis"
4029830652,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/14894","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla lepidota Heckel, 1840","Crenicichla lepidota","Heckel, 1840","BR","Rio IguaÃ§u","ParanÃ¡","PRESENT",1,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-25.65,-54.456944,NA,NA,NA,NA,NA,NA,"2012-10-10",10,10,2012,2370934,2370934,"PRESERVED_SPECIMEN","UEM","NUP","14894",NA,"Weferson JÃºnio da GraÃ§a",2013-10-25,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Wladimir Pavan Margarido",NA,NA,2025-05-31 01:24:37.291,NA,"COORDINATE_ROUNDED;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla lepidota Heckel 1840","Crenicichla lepidota","Synonym","Saxatilia lepidota (Heckel 1840)","freshwater","Cichlidae","Saxatilia","Valid","Cichlidae","Crenicichla","Crenicichla lepidota"
4029830651,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/14893","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla mandelburgeri Kullander, 2009","Crenicichla mandelburgeri",NA,"BR","Rio IguaÃ§u","ParanÃ¡","PRESENT",8,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-25.65,-54.456944,NA,NA,NA,NA,NA,NA,"2012-10-10",10,10,2012,2371026,2371026,"PRESERVED_SPECIMEN","UEM","NUP","14893",NA,"Weferson JÃºnio da GraÃ§a",2013-10-25,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Wladimir Pavan Margarido",NA,NA,2025-05-31 01:24:37.302,NA,"COORDINATE_ROUNDED;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla mandelburgeri Kullander 2009","Crenicichla mandelburgeri","Valid","Crenicichla mandelburgeri Kullander 2009","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla mandelburgeri"
4029830639,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/14897","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla mandelburgeri Kullander, 2009","Crenicichla mandelburgeri",NA,"BR","Rio IguaÃ§u","ParanÃ¡","PRESENT",3,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-25.650556,-54.456944,NA,NA,NA,NA,NA,NA,"2011-08-15",15,8,2011,2371026,2371026,"PRESERVED_SPECIMEN","UEM","NUP","14897",NA,"Weferson JÃºnio da GraÃ§a",2013-10-25,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Leonardo Marcelo Paiz",NA,NA,2025-05-31 01:24:37.301,NA,"COORDINATE_ROUNDED;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla mandelburgeri Kullander 2009","Crenicichla mandelburgeri","Valid","Crenicichla mandelburgeri Kullander 2009","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla mandelburgeri"
4029830633,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/14899","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla iguassuensis Haseman, 1911","Crenicichla iguassuensis","Haseman, 1911","BR","Rio IguaÃ§u","ParanÃ¡","PRESENT",2,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-25.650556,-54.456944,NA,NA,NA,NA,NA,NA,"2011-08-15",15,8,2011,2370942,2370942,"PRESERVED_SPECIMEN","UEM","NUP","14899",NA,"Lucas Emilio P Kampfert",2023-07-11,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Leonardo Marcelo Paiz",NA,NA,2025-05-31 01:24:37.29,NA,"COORDINATE_ROUNDED;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla iguassuensis Haseman 1911","Crenicichla iguassuensis","Valid","Crenicichla iguassuensis Haseman 1911","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla iguassuensis"
4029830515,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/14908","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla mandelburgeri Kullander, 2009","Crenicichla mandelburgeri",NA,"BR","Rio IguaÃ§u","ParanÃ¡","PRESENT",8,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-25.650556,-54.456944,NA,NA,NA,NA,NA,NA,"2011-12-15",15,12,2011,2371026,2371026,"PRESERVED_SPECIMEN","UEM","NUP","14908",NA,"Weferson JÃºnio da GraÃ§a",2013-10-25,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Wladimir Pavan Margarido",NA,NA,2025-05-31 01:24:37.333,NA,"COORDINATE_ROUNDED;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla mandelburgeri Kullander 2009","Crenicichla mandelburgeri","Valid","Crenicichla mandelburgeri Kullander 2009","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla mandelburgeri"
4029830514,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/14907","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla lepidota Heckel, 1840","Crenicichla lepidota","Heckel, 1840","BR","Rio IguaÃ§u","ParanÃ¡","PRESENT",2,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-25.650556,-54.456944,NA,NA,NA,NA,NA,NA,"2011-12-15",15,12,2011,2370934,2370934,"PRESERVED_SPECIMEN","UEM","NUP","14907",NA,"Weferson JÃºnio da GraÃ§a",2013-10-25,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Wladimir Pavan Margarido",NA,NA,2025-05-31 01:24:37.332,NA,"COORDINATE_ROUNDED;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla lepidota Heckel 1840","Crenicichla lepidota","Synonym","Saxatilia lepidota (Heckel 1840)","freshwater","Cichlidae","Saxatilia","Valid","Cichlidae","Crenicichla","Crenicichla lepidota"
4029830396,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/14928","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla iguassuensis Haseman, 1911","Crenicichla iguassuensis","Haseman, 1911","BR","Rio Marrecas","ParanÃ¡","PRESENT",1,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-26.048611,-53.003889,NA,NA,NA,NA,NA,NA,"2012-10-11",11,10,2012,2370942,2370942,"PRESERVED_SPECIMEN","UEM","NUP","14928",NA,"Weferson JÃºnio da GraÃ§a",2013-10-29,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Wladimir Pavan Margarido",NA,NA,2025-05-31 01:24:37.329,NA,"COORDINATE_ROUNDED;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla iguassuensis Haseman 1911","Crenicichla iguassuensis","Valid","Crenicichla iguassuensis Haseman 1911","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla iguassuensis"
4029830392,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/14931","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla mandelburgeri Kullander, 2009","Crenicichla mandelburgeri",NA,"BR","Rio IguaÃ§u","ParanÃ¡","PRESENT",6,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-25.650556,-54.456944,NA,NA,NA,NA,NA,NA,"2011-08-15",15,8,2011,2371026,2371026,"PRESERVED_SPECIMEN","UEM","NUP","14931",NA,"Weferson JÃºnio da GraÃ§a",2013-10-29,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Leonardo Marcelo Paiz",NA,NA,2025-05-31 01:24:37.329,NA,"COORDINATE_ROUNDED;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla mandelburgeri Kullander 2009","Crenicichla mandelburgeri","Valid","Crenicichla mandelburgeri Kullander 2009","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla mandelburgeri"
4029830388,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/14932","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla lepidota Heckel, 1840","Crenicichla lepidota","Heckel, 1840","BR","Rio IguaÃ§u","ParanÃ¡","PRESENT",2,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-25.650556,-54.456944,NA,NA,NA,NA,NA,NA,"2011-08-15",15,8,2011,2370934,2370934,"PRESERVED_SPECIMEN","UEM","NUP","14932",NA,"Weferson JÃºnio da GraÃ§a",2013-10-29,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Leonardo Marcelo Paiz",NA,NA,2025-05-31 01:24:37.329,NA,"COORDINATE_ROUNDED;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla lepidota Heckel 1840","Crenicichla lepidota","Synonym","Saxatilia lepidota (Heckel 1840)","freshwater","Cichlidae","Saxatilia","Valid","Cichlidae","Crenicichla","Crenicichla lepidota"
4029830378,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/14920","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla mandelburgeri Kullander, 2009","Crenicichla mandelburgeri",NA,"BR","Rio IguaÃ§u","ParanÃ¡","PRESENT",3,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-25.65,-54.456944,NA,NA,NA,NA,NA,NA,"2012-10-10",10,10,2012,2371026,2371026,"PRESERVED_SPECIMEN","UEM","NUP","14920",NA,"Weferson JÃºnio da GraÃ§a",2013-10-25,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Wladimir Pavan Margarido",NA,NA,2025-05-31 01:24:37.328,NA,"COORDINATE_ROUNDED;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla mandelburgeri Kullander 2009","Crenicichla mandelburgeri","Valid","Crenicichla mandelburgeri Kullander 2009","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla mandelburgeri"
4029830340,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/11005","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla yaha Casciotta, Almirón & Gómez, 2006","Crenicichla yaha",NA,"BR","Rio IguaÃ§u","ParanÃ¡","PRESENT",1,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-25.526111,-53.016667,NA,NA,NA,NA,NA,NA,"2010-04-24",24,4,2010,2370947,2370947,"PRESERVED_SPECIMEN","UEM","NUP","11005",NA,"Henrique Rosa Varella",2010-08-11,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Elaine Antoniassi Luiz Kashiwaqui",NA,NA,2025-05-31 01:24:35.676,NA,"COORDINATE_ROUNDED;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla yaha Casciotta, Almirón & Gómez 2006","Crenicichla yaha","Valid","Crenicichla yaha Casciotta, Almirón & Gómez 2006","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla yaha"
4029830332,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/11004","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla britskii Kullander, 1982","Crenicichla britskii","Kullander, 1982","BR","Canal da Piracema","ParanÃ¡","PRESENT",3,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-25.434167,-54.580833,NA,NA,NA,NA,NA,NA,"2004-09-29",29,9,2004,2371008,2371008,"PRESERVED_SPECIMEN","UEM","NUP","11004",NA,"Pavanelli, CS",2010-04-11,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Getech",NA,NA,2025-05-31 01:24:35.676,NA,"COORDINATE_ROUNDED;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla britskii Kullander 1982","Crenicichla britskii","Synonym","Saxatilia britskii (Kullander 1982)","freshwater","Cichlidae","Saxatilia","Valid","Cichlidae","Crenicichla","Crenicichla britskii"
4029830307,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/13652","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla britskii Kullander, 1982","Crenicichla britskii","Kullander, 1982","BR","RibeirÃ£o Jacutinga","ParanÃ¡","PRESENT",1,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-23.379722,-52.501944,NA,NA,NA,NA,NA,NA,"2012-04-05",5,4,2012,2371008,2371008,"PRESERVED_SPECIMEN","UEM","NUP","13652",NA,"Nadayca Thayane Bonani Mateussi",2012-04-05,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Nadayca Thayane Bonani Mateussi",NA,NA,2025-05-31 01:24:35.667,NA,"COORDINATE_ROUNDED;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla britskii Kullander 1982","Crenicichla britskii","Synonym","Saxatilia britskii (Kullander 1982)","freshwater","Cichlidae","Saxatilia","Valid","Cichlidae","Crenicichla","Crenicichla britskii"
4029830303,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/13653","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla britskii Kullander, 1982","Crenicichla britskii","Kullander, 1982","BR","RibeirÃ£o 19","ParanÃ¡","PRESENT",3,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-23.303889,-52.593889,NA,NA,NA,NA,NA,NA,"2012-04-04",4,4,2012,2371008,2371008,"PRESERVED_SPECIMEN","UEM","NUP","13653",NA,"Nadayca Thayane Bonani Mateussi",2012-04-05,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Nadayca Thayane Bonani Mateussi",NA,NA,2025-05-31 01:24:35.673,NA,"COORDINATE_ROUNDED;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla britskii Kullander 1982","Crenicichla britskii","Synonym","Saxatilia britskii (Kullander 1982)","freshwater","Cichlidae","Saxatilia","Valid","Cichlidae","Crenicichla","Crenicichla britskii"
4029830054,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/11024","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla yaha Casciotta, Almirón & Gómez, 2006","Crenicichla yaha",NA,"BR","Rio Capanema","ParanÃ¡","PRESENT",1,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-25.878611,-53.585833,NA,NA,NA,NA,NA,NA,"2010-04-19",19,4,2010,2370947,2370947,"PRESERVED_SPECIMEN","UEM","NUP","11024",NA,"Henrique Rosa Varella",2010-10-11,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Elaine Antoniassi Luiz Kashiwaqui",NA,NA,2025-05-31 01:24:35.73,NA,"COORDINATE_ROUNDED;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla yaha Casciotta, Almirón & Gómez 2006","Crenicichla yaha","Valid","Crenicichla yaha Casciotta, Almirón & Gómez 2006","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla yaha"
4029829845,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/3688","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla iguassuensis Haseman, 1911","Crenicichla iguassuensis","Haseman, 1911","BR","ReservatÃ³rio JordÃ£o","ParanÃ¡","PRESENT",2,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-25.75,-52.166667,NA,NA,NA,NA,NA,NA,"2005-04-01",1,4,2005,2370942,2370942,"PRESERVED_SPECIMEN","UEM","NUP","3688",NA,"Pavanelli, CS",2005-06-30,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Nupelia",NA,NA,2025-05-31 01:24:36.144,NA,"COORDINATE_ROUNDED;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla iguassuensis Haseman 1911","Crenicichla iguassuensis","Valid","Crenicichla iguassuensis Haseman 1911","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla iguassuensis"
4029829831,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/3680","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla lepidota Heckel, 1840","Crenicichla lepidota","Heckel, 1840","BR","CÃ³rrego Bela Vista","ParanÃ¡","PRESENT",2,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-25.433333,-54.55,NA,NA,NA,NA,NA,NA,"2005-02-16",16,2,2005,2370934,2370934,"PRESERVED_SPECIMEN","UEM","NUP","3680",NA,"Pavanelli, CS",2005-06-30,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Gerpel",NA,NA,2025-05-31 01:24:36.148,NA,"COORDINATE_ROUNDED;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla lepidota Heckel 1840","Crenicichla lepidota","Synonym","Saxatilia lepidota (Heckel 1840)","freshwater","Cichlidae","Saxatilia","Valid","Cichlidae","Crenicichla","Crenicichla lepidota"
4029829819,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/3683","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla iguassuensis Haseman, 1911","Crenicichla iguassuensis","Haseman, 1911","BR","Rio JordÃ£o","ParanÃ¡","PRESENT",6,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-25.638889,-51.965556,NA,NA,NA,NA,NA,NA,"2005-06-23",23,6,2005,2370942,2370942,"PRESERVED_SPECIMEN","UEM","NUP","3683",NA,"Pavanelli, CS",2006-06-30,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Nupelia",NA,NA,2025-05-31 01:24:36.148,NA,"COORDINATE_ROUNDED;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla iguassuensis Haseman 1911","Crenicichla iguassuensis","Valid","Crenicichla iguassuensis Haseman 1911","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla iguassuensis"
4029829764,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/2388","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla iguassuensis Haseman, 1911","Crenicichla cf. iguassuensis",NA,"BR","ReservatÃ³rio Segredo (rio IguaÃ§u)","ParanÃ¡","PRESENT",3,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-25.75,-52.083333,NA,NA,NA,NA,NA,NA,"1993-03-25",25,3,1993,2370942,2370942,"PRESERVED_SPECIMEN","UEM","NUP","2388",NA,"Pavanelli, CS",2004-01-15,"CC_BY_4_0","Coleção Ictiológica do Nupélia","COPEL",NA,NA,2025-05-31 01:24:37.83,NA,"COORDINATE_ROUNDED;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla iguassuensis Haseman 1911","Crenicichla iguassuensis","Valid","Crenicichla iguassuensis Haseman 1911","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla iguassuensis"
4029829677,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/3731","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla tesay Casciotta & Almirón, 2009","Crenicichla tesay",NA,"BR","Riacho Caracu (ReservatÃ³rio Santa Clara)","ParanÃ¡","PRESENT",2,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-25.75,-53.266667,NA,NA,NA,NA,NA,NA,"2005-04-10",10,4,2005,2371003,2371003,"PRESERVED_SPECIMEN","UEM","NUP","3731",NA,"Pavanelli, CS",2005-06-30,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Nupelia",NA,NA,2025-05-31 01:24:36.203,NA,"COORDINATE_ROUNDED;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla tesay Casciotta & Almirón 2009","Crenicichla tesay","Valid","Crenicichla tesay Casciotta & Almirón 2009","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla tesay"
4029829668,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/2404","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla jaguarensis Haseman, 1911","Crenicichla jaguarensis","Haseman, 1911","BR","ReservatÃ³rio Figueira","ParanÃ¡","PRESENT",2,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-23.852222,-50.388333,NA,NA,NA,NA,NA,NA,"2001-06-15",15,6,2001,2370980,2370980,"PRESERVED_SPECIMEN","UEM","NUP","2404",NA,"Henrique Rosa Varella",2003-06-30,"CC_BY_4_0","Coleção Ictiológica do Nupélia","COPEL",NA,NA,2025-05-31 01:24:37.877,NA,"COORDINATE_ROUNDED;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla jaguarensis Haseman 1911","Crenicichla jaguarensis","Valid","Crenicichla jaguarensis Haseman 1911","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla jaguarensis"
4029829664,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/3739","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla iguassuensis Haseman, 1911","Crenicichla iguassuensis","Haseman, 1911","BR","Rio JordÃ£o","ParanÃ¡","PRESENT",1,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-25.638889,-51.965556,NA,NA,NA,NA,NA,NA,"2005-06-23",23,6,2005,2370942,2370942,"PRESERVED_SPECIMEN","UEM","NUP","3739",NA,"Pavanelli, CS",2005-06-30,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Nupelia",NA,NA,2025-05-31 01:24:36.204,NA,"COORDINATE_ROUNDED;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla iguassuensis Haseman 1911","Crenicichla iguassuensis","Valid","Crenicichla iguassuensis Haseman 1911","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla iguassuensis"
